date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_probability_max,uv_index_max,apparent_temperature_mean,pressure_msl_mean,surface_pressure_mean,visibility_mean,city
2022-08-18,33.45,25.15,29.012503,45073.15,1.3000001,22.322903,47.16,2.0,0.0,8.1,33.47772,1005.5125,1004.1494,23336.666,Chennai
2022-08-19,34.7,27.45,30.047915,45033.684,0.0,17.057314,35.64,0.0,0.0,7.95,34.348743,1005.1418,1003.7836,23765.834,Chennai
2022-08-20,33.25,25.6,29.347918,44993.94,1.1,20.991426,41.039997,4.0,0.0,7.95,33.92622,1004.9709,1003.6098,23585.834,Chennai
2022-08-21,34.45,25.65,28.981247,44953.94,4.8999996,19.137648,39.6,4.0,0.0,9.1,33.27102,1004.3875,1003.0256,23349.166,Chennai
2022-08-22,34.0,25.85,28.949997,44913.723,1.9000001,17.76081,33.839996,2.0,0.0,8.15,33.36765,1004.74164,1003.3792,21431.666,Chennai
2022-08-23,31.75,24.7,28.31875,44873.316,12.9,14.76439,27.359999,9.0,0.0,8.15,33.51737,1006.6624,1005.29474,22524.166,Chennai
2022-08-24,33.1,24.95,28.183329,44832.75,2.5,14.081478,28.8,6.0,0.0,8.9,33.1456,1005.67914,1004.312,22624.166,Chennai
2022-08-25,32.5,24.3,27.85417,44792.047,8.2,13.527572,27.72,6.0,0.0,7.7,32.906864,1005.3083,1003.94025,22546.666,Chennai
2022-08-26,31.45,24.45,27.520834,44751.246,15.0,19.35314,33.839996,7.0,0.0,9.2,32.34037,1005.29584,1003.9262,23810.834,Chennai
2022-08-27,31.8,24.8,27.554163,44710.37,11.099999,11.681987,30.599998,9.0,0.0,9.2,33.156734,1004.9709,1003.6018,24140.0,Chennai
2022-08-28,31.15,25.15,27.643747,44669.453,2.8999999,12.979984,28.8,11.0,0.0,8.6,32.981567,1006.18335,1004.8132,22467.5,Chennai
2022-08-29,30.25,24.25,27.747911,44628.51,5.2999997,14.145756,32.399998,8.0,0.0,8.2,33.204742,1007.14166,1005.77057,24140.0,Chennai
2022-08-30,28.75,25.3,27.06458,44587.574,3.4,13.009903,30.239998,12.0,0.0,8.5,32.416462,1006.825,1005.45135,23246.666,Chennai
2022-08-31,28.2,24.5,26.143751,44546.37,16.800001,12.43434,31.319998,16.0,0.0,8.6,31.446846,1006.9541,1005.5761,23822.5,Chennai
2022-09-01,30.0,24.5,27.335419,44504.824,2.8,16.299694,34.2,9.0,0.0,9.15,32.31036,1007.37933,1006.0058,24140.0,Chennai
2022-09-02,31.2,25.6,28.266663,44462.97,1.0,15.30741,30.960001,4.0,0.0,9.0,33.529682,1007.00415,1005.6357,24140.0,Chennai
2022-09-03,31.4,25.75,28.500002,44420.824,4.5,13.830749,29.16,7.0,0.0,9.15,34.092556,1006.27094,1004.9043,24140.0,Chennai
2022-09-04,31.7,25.25,28.256248,44378.434,0.1,17.651016,31.68,1.0,0.0,9.2,33.250366,1006.10834,1004.74097,23346.666,Chennai
2022-09-05,31.15,25.15,28.006248,44335.824,6.2999997,13.979871,31.68,9.0,0.0,8.9,33.499115,1005.59174,1004.2238,23005.834,Chennai
2022-09-06,31.05,25.75,27.402082,44293.02,11.4,11.879999,31.319998,17.0,0.0,5.7,33.303715,1005.66656,1004.29596,22644.166,Chennai
2022-09-07,29.1,24.95,26.777084,44250.047,5.4999995,13.910169,24.84,15.0,0.0,2.0,31.683365,1005.41656,1004.0435,23272.5,Chennai
2022-09-08,32.0,25.3,28.052086,44206.94,15.200001,14.345898,30.960001,6.0,0.0,8.95,32.875324,1004.53735,1003.1714,22170.0,Chennai
2022-09-09,31.4,25.1,28.45833,44163.723,2.1,16.92383,35.64,3.0,0.0,7.5,32.802246,1004.36255,1002.99854,22357.5,Chennai
2022-09-10,32.3,26.8,29.339579,44120.426,0.0,23.795427,46.8,0.0,0.0,6.85,32.76601,1003.9709,1002.61127,23333.334,Chennai
2022-09-11,32.65,26.0,28.904165,44077.08,0.0,24.703976,45.36,0.0,0.0,9.05,32.48227,1004.3665,1003.00464,23242.5,Chennai
2022-09-12,33.0,26.15,28.929163,44033.703,0.2,20.780453,39.96,2.0,0.0,9.1,33.3177,1006.7459,1005.3806,24140.0,Chennai
2022-09-13,32.65,26.55,28.893745,43990.332,2.6999998,19.211996,38.519997,2.0,0.0,8.15,33.727413,1008.79584,1007.42773,22244.166,Chennai
2022-09-14,32.75,25.3,28.660416,43946.984,2.6999998,15.716793,30.960001,2.0,0.0,8.4,33.57119,1009.33746,1007.96735,23316.666,Chennai
2022-09-15,33.45,26.25,29.114586,43903.69,1.2,18.03237,34.56,2.0,0.0,8.7,34.50891,1007.17505,1005.81,23567.5,Chennai
2022-09-16,33.85,26.7,29.593752,43860.48,0.2,14.57889,29.16,2.0,0.0,8.6,34.594913,1006.75006,1005.38776,22864.166,Chennai
2022-09-17,33.8,27.05,29.545835,43817.375,0.0,16.563911,32.039997,0.0,0.0,9.0,34.51592,1007.13324,1005.77026,22162.5,Chennai
2022-09-18,34.0,26.55,29.525002,43774.41,0.70000005,14.565548,29.519999,4.0,0.0,8.25,33.82648,1006.84576,1005.483,24140.0,Chennai
2022-09-19,34.75,26.8,29.752083,43731.582,0.0,17.414476,34.92,0.0,0.0,8.15,33.53262,1006.1665,1004.8059,24140.0,Chennai
2022-09-20,34.75,25.75,29.539583,43688.637,0.0,19.319628,37.079998,0.0,0.0,9.0,33.19608,1006.34576,1004.9837,24140.0,Chennai
2022-09-21,35.45,27.05,30.245832,43645.477,0.0,19.022177,36.719997,0.0,0.0,9.0,34.034588,1006.7293,1005.3698,24140.0,Chennai
2022-09-22,34.25,26.35,29.770834,43602.15,0.4,18.335276,35.28,4.0,0.0,8.6,34.28703,1007.3501,1005.9878,24140.0,Chennai
2022-09-23,34.3,26.95,29.864584,43558.668,1.1,14.044615,31.319998,5.0,0.0,8.85,33.89741,1007.0791,1005.7178,23909.166,Chennai
2022-09-24,34.05,26.3,29.399996,43515.066,1.4,14.044615,34.2,5.0,0.0,8.3,34.299767,1006.3291,1004.96655,24140.0,Chennai
2022-09-25,33.45,26.25,28.641668,43471.375,3.5,14.904173,29.16,9.0,0.0,8.4,33.973232,1007.18335,1005.8162,24140.0,Chennai
2022-09-26,32.65,25.25,28.685417,43427.62,3.8000002,12.964998,31.68,11.0,0.0,8.85,33.941025,1006.0999,1004.73444,24140.0,Chennai
2022-09-27,32.05,24.95,27.96875,43383.836,25.600002,13.493999,26.28,17.0,0.0,8.4,33.648937,1005.20416,1003.8367,23845.0,Chennai
2022-09-28,32.0,24.1,27.764582,43340.047,11.8,13.441071,28.08,12.0,0.0,5.85,32.29098,1004.94165,1003.57355,22507.5,Chennai
2022-09-29,30.1,25.0,27.154165,43296.285,1.6000001,14.264361,29.519999,9.0,0.0,4.35,31.29679,1005.5833,1004.2117,17998.334,Chennai
2022-09-30,29.4,25.3,27.045832,43252.574,8.4,19.809813,42.48,9.0,0.0,6.55,30.68531,1005.4792,1004.1072,23514.166,Chennai
2022-10-01,32.05,26.5,29.004164,43208.945,0.0,17.462782,37.8,0.0,0.0,6.75,31.902153,1004.69995,1003.33795,24140.0,Chennai
2022-10-02,33.55,26.8,29.491667,43165.426,0.0,21.461555,41.039997,0.0,0.0,7.85,32.28399,1004.29175,1002.9324,24140.0,Chennai
2022-10-03,33.9,26.1,29.466665,43122.047,0.0,17.072504,33.839996,0.0,0.0,6.85,33.237545,1004.4124,1003.0529,23916.666,Chennai
2022-10-04,28.45,25.5,27.077085,43078.84,10.2,9.422101,18.72,17.0,0.0,4.7,32.805298,1005.2834,1003.9118,23585.834,Chennai
2022-10-05,30.65,24.05,26.458334,43035.83,20.0,16.135872,29.88,16.0,0.0,7.75,31.431206,1005.6709,1004.2959,19128.334,Chennai
2022-10-06,28.2,23.75,26.116667,42993.047,5.4,10.703569,24.119999,13.0,0.0,5.3,31.133652,1007.12085,1005.74225,18900.834,Chennai
2022-10-07,29.65,25.25,26.747917,42950.52,51.49999,12.984975,31.319998,17.0,0.0,8.6,32.151073,1007.8208,1006.44434,21033.334,Chennai
2022-10-08,28.5,24.05,26.143747,42908.29,20.900003,11.885453,27.359999,20.0,0.0,8.5,31.113974,1008.42096,1007.0408,19317.5,Chennai
2022-10-09,29.0,23.85,26.84583,42866.35,16.100004,16.641972,28.8,18.0,0.0,7.45,31.67658,1009.5124,1008.1341,21620.834,Chennai
2022-10-10,29.4,24.8,27.199997,42824.43,1.8000002,17.57744,33.839996,10.0,0.0,8.1,31.672842,1009.72485,1008.34796,22820.834,Chennai
2022-10-11,30.35,25.45,27.541664,42782.42,6.2000003,10.233123,27.0,6.0,0.0,7.95,32.765102,1009.58746,1008.2121,24125.834,Chennai
2022-10-12,29.95,24.2,27.406248,42740.37,2.8999996,10.805998,24.84,10.0,0.0,8.5,32.636852,1009.1833,1007.8079,23432.5,Chennai
2022-10-13,29.25,23.85,26.495832,42698.3,6.5999994,14.336861,30.960001,11.0,0.0,5.8,31.484215,1008.37506,1006.9965,21211.666,Chennai
2022-10-14,29.7,23.85,26.929167,42656.246,9.899999,12.819235,28.08,16.0,0.0,7.85,31.872766,1007.4292,1006.054,22865.834,Chennai
2022-10-15,29.55,24.15,27.268751,42614.242,6.7999997,13.905509,27.72,7.0,0.0,8.35,32.457447,1009.4416,1008.06525,23128.334,Chennai
2022-10-16,29.25,23.95,26.966665,42572.324,3.6,11.659777,27.72,3.0,0.0,8.35,32.351307,1011.14996,1009.77,22753.334,Chennai
2022-10-17,30.75,23.95,27.235415,42530.52,11.8,15.827721,32.760002,6.0,0.0,7.95,32.61318,1010.26263,1008.8847,23391.666,Chennai
2022-10-18,30.55,23.4,27.054163,42488.87,2.7000003,15.0038395,31.319998,9.0,0.0,8.1,31.816963,1009.60004,1008.2225,23369.166,Chennai
2022-10-19,30.2,23.9,27.135416,42447.406,6.5999994,18.171976,36.0,10.0,0.0,8.3,31.568727,1010.2832,1008.905,21096.666,Chennai
2022-10-20,29.4,23.55,26.745832,42406.164,12.3,15.629971,38.88,13.0,0.0,8.1,31.08254,1011.50836,1010.1267,17411.666,Chennai
2022-10-21,29.85,22.9,26.2125,42365.168,12.200002,27.288855,51.12,19.0,0.0,6.95,29.762629,1011.80005,1010.41547,14515.833,Chennai
2022-10-22,31.5,24.15,27.277084,42324.473,0.0,18.486622,36.719997,0.0,0.0,8.2,30.055494,1010.17505,1008.79755,23685.0,Chennai
2022-10-23,31.45,21.7,26.337502,42284.1,0.0,12.758432,22.68,0.0,0.0,7.75,28.598341,1009.0876,1007.7071,24140.0,Chennai
2022-10-24,31.5,20.35,25.922915,42244.094,0.0,12.979984,25.919998,0.0,0.0,8.15,27.904846,1010.13336,1008.7497,24140.0,Chennai
2022-10-25,30.3,21.75,26.158335,42204.484,0.0,11.246759,25.56,0.0,0.0,8.1,28.745539,1011.8293,1010.4443,24140.0,Chennai
2022-10-26,29.8,23.05,26.375,42165.316,2.3000002,20.620804,40.32,7.0,0.0,7.9,29.207329,1011.35406,1009.97095,21576.666,Chennai
2022-10-27,28.45,23.1,26.154167,42126.62,5.7,20.969807,42.839996,10.0,0.0,8.05,29.28037,1010.575,1009.1919,19712.5,Chennai
2022-10-28,30.25,25.5,27.822914,42088.445,0.5,22.26477,43.56,3.0,0.0,7.7,30.042253,1010.3125,1008.9375,23447.5,Chennai
2022-10-29,30.3,26.0,27.997915,42050.805,0.1,24.912935,47.519997,1.0,0.0,8.0,30.138742,1010.4666,1009.0921,24140.0,Chennai
2022-10-30,26.15,23.95,25.018751,42013.383,37.3,21.273533,38.88,19.0,0.0,5.7,28.344938,1010.33746,1008.9494,16315.0,Chennai
2022-10-31,25.7,23.3,24.38125,41976.094,80.200005,18.391735,35.28,24.0,0.0,0.4,28.41797,1011.01245,1009.62067,12053.333,Chennai
2022-11-01,25.25,23.0,24.033335,41938.965,23.9,15.1884165,30.239998,24.0,0.0,5.55,27.860071,1010.8291,1009.4357,18206.666,Chennai
2022-11-02,26.85,22.6,24.768751,41902.04,14.600001,15.315873,29.88,17.0,0.0,3.6,28.8265,1010.60406,1009.2146,21965.834,Chennai
2022-11-03,28.05,23.25,26.181246,41865.35,5.7999997,15.315873,33.839996,14.0,0.0,7.85,30.28032,1011.80835,1010.42377,19573.334,Chennai
2022-11-04,29.2,24.25,26.90625,41828.945,2.1999998,17.786331,37.079998,11.0,0.0,7.75,30.691452,1013.2415,1011.85846,20312.5,Chennai
2022-11-05,29.6,24.75,27.152086,41792.848,0.2,21.924562,42.48,1.0,0.0,7.25,30.18071,1013.5166,1012.1342,23606.666,Chennai
2022-11-06,27.9,24.0,26.124998,41757.105,3.6,20.46941,41.039997,16.0,0.0,7.1,29.662384,1013.0083,1011.62177,21764.166,Chennai
2022-11-07,28.15,23.9,26.264585,41721.76,4.3999996,20.073025,41.399998,18.0,0.0,7.3,29.621119,1012.50433,1011.1189,21256.666,Chennai
2022-11-08,29.25,24.5,26.47083,41686.85,1.9000002,22.771244,44.639996,10.0,0.0,7.15,29.763191,1011.9458,1010.56226,23483.334,Chennai
2022-11-09,29.2,23.45,26.377083,41652.42,4.5000005,26.31942,48.239998,13.0,0.0,7.25,28.736826,1011.4124,1010.0293,18921.666,Chennai
2022-11-10,25.65,23.75,25.008337,41618.508,32.399998,26.749235,55.079998,24.0,0.0,1.65,27.210455,1010.42505,1009.03687,7517.5,Chennai
2022-11-11,26.2,23.75,25.362497,41585.152,20.400002,22.79684,42.12,24.0,0.0,6.9,28.938965,1011.0667,1009.67926,11685.0,Chennai
2022-11-12,26.8,23.0,25.114584,41552.4,16.6,15.629971,32.039997,18.0,0.0,5.95,29.25517,1012.12085,1010.7308,16766.666,Chennai
2022-11-13,27.0,23.25,25.362501,41520.293,3.9999998,16.323528,36.36,17.0,0.0,6.6,29.309357,1012.66656,1011.27704,19395.0,Chennai
2022-11-14,29.0,22.6,25.85,41488.875,0.5,18.089775,35.28,5.0,0.0,7.0,29.266108,1012.75415,1011.36676,24129.166,Chennai
2022-11-15,28.8,22.6,25.714586,41458.19,0.0,16.075521,32.039997,0.0,0.0,7.45,28.482351,1011.5833,1010.19696,24140.0,Chennai
2022-11-16,28.4,21.1,24.874998,41428.285,0.0,19.469975,38.519997,0.0,0.0,7.45,27.13603,1011.0583,1009.6687,24140.0,Chennai
2022-11-17,28.6,21.2,25.064583,41399.203,0.0,23.452555,45.0,0.0,0.0,6.75,26.843435,1011.14594,1009.7569,24140.0,Chennai
2022-11-18,28.9,21.3,24.979166,41370.977,0.0,24.72495,47.519997,0.0,0.0,7.2,26.344934,1010.89166,1009.5025,24140.0,Chennai
2022-11-19,26.85,21.2,23.841667,41343.316,0.6,23.177402,41.039997,4.0,0.0,4.65,24.304842,1009.68756,1008.2949,23013.334,Chennai
2022-11-20,24.4,19.8,21.86458,41316.14,48.300003,23.18579,44.28,16.0,0.0,3.95,22.10267,1008.7917,1007.39105,18724.166,Chennai
2022-11-21,24.05,21.35,22.843748,41289.484,67.59998,22.065973,39.96,22.0,0.0,6.8,24.812155,1008.5041,1007.1086,23938.334,Chennai
2022-11-22,28.2,22.55,25.187498,41263.38,9.400001,15.459054,28.8,15.0,0.0,2.1,29.030394,1009.1751,1007.78937,23296.666,Chennai
2022-11-23,28.15,22.8,25.381248,41237.855,4.2999997,10.538843,25.199999,7.0,0.0,7.3,30.286268,1010.8752,1009.48804,23011.666,Chennai
2022-11-24,28.55,22.85,25.629166,41212.945,1.0000001,11.183201,25.919998,7.0,0.0,7.35,30.455437,1011.7917,1010.4046,24140.0,Chennai
2022-11-25,28.25,23.3,25.643751,41188.688,0.90000004,13.905509,29.16,5.0,0.0,7.15,30.221674,1010.89575,1009.50995,21910.0,Chennai
2022-11-26,28.65,23.0,25.452082,41165.117,1.6,12.245294,25.56,7.0,0.0,7.25,30.08938,1009.35004,1007.96515,23411.666,Chennai
2022-11-27,28.25,22.7,25.622915,41142.266,1.2,13.1041975,26.64,6.0,0.0,5.85,29.466349,1009.87085,1008.48627,24140.0,Chennai
2022-11-28,28.25,21.65,25.035414,41120.164,0.0,15.072783,31.68,0.0,0.0,7.25,27.48068,1011.0667,1009.67773,24140.0,Chennai
2022-11-29,28.25,21.3,25.027084,41098.855,0.5,14.039999,27.0,2.0,0.0,7.25,28.12433,1011.7126,1010.3226,23107.5,Chennai
2022-11-30,27.9,24.05,25.84375,41078.363,2.0000002,12.88981,29.88,11.0,0.0,6.85,30.233383,1011.3333,1009.94775,23565.834,Chennai
2022-12-01,28.95,23.7,26.32292,41058.742,2.0,14.986553,30.960001,10.0,0.0,7.15,30.749329,1010.6082,1009.226,23043.334,Chennai
2022-12-02,28.1,23.8,25.839584,41040.004,4.799999,16.485485,34.92,17.0,0.0,7.1,29.743666,1011.054,1009.669,22586.666,Chennai
2022-12-03,28.95,24.2,26.447916,41022.203,2.4999998,20.12461,39.6,6.0,0.0,6.75,30.035997,1011.6416,1010.25854,23567.5,Chennai
2022-12-04,28.95,24.75,26.722918,41005.37,0.2,19.914215,38.519997,2.0,0.0,6.45,30.105156,1012.1917,1010.809,24140.0,Chennai
2022-12-05,28.65,23.9,26.158333,40989.535,0.0,21.749481,41.760002,0.0,0.0,6.4,28.789276,1011.35406,1009.97015,24140.0,Chennai
2022-12-06,27.7,23.25,25.218744,40974.74,0.0,26.525429,49.32,0.0,0.0,6.75,27.118507,1009.8,1008.41376,24140.0,Chennai
2022-12-07,24.95,21.25,23.089584,40961.008,23.8,35.80688,63.0,14.0,0.0,3.45,23.26744,1007.69165,1006.2983,18897.5,Chennai
2022-12-08,25.15,20.4,23.285414,40948.383,114.0,53.089928,92.159996,24.0,0.0,0.6,23.20324,1002.71655,1001.3311,5860.0,Chennai
2022-12-09,26.65,23.15,24.816668,40936.715,13.700002,43.952446,79.2,16.0,0.0,1.7,25.6387,1002.52075,1001.14264,21124.166,Chennai
2022-12-10,26.45,23.25,24.866667,40925.945,6.9999995,14.480773,28.8,19.0,0.0,6.25,28.362059,1008.61664,1007.2304,16554.166,Chennai
2022-12-11,26.0,23.85,24.927086,40916.094,21.600004,22.42427,43.92,22.0,0.0,6.2,28.128326,1009.84576,1008.4582,10220.0,Chennai
2022-12-12,28.45,23.35,25.895834,40907.164,1.1000001,15.509274,33.12,9.0,0.0,6.9,29.93244,1011.3333,1009.94806,22041.666,Chennai
2022-12-13,28.35,22.8,25.643751,40899.164,1.2,17.193533,33.12,9.0,0.0,6.45,29.81502,1012.0083,1010.6209,24053.334,Chennai
2022-12-14,27.6,22.25,24.572916,40892.098,0.0,10.495713,24.48,0.0,0.0,7.1,28.287123,1011.7918,1010.3994,24140.0,Chennai
2022-12-15,27.95,21.25,24.497915,40885.98,0.0,14.336861,28.8,0.0,0.0,7.1,27.955133,1010.91675,1009.5254,24140.0,Chennai
2022-12-16,28.25,22.6,25.49792,40880.816,0.0,15.530151,32.399998,0.0,0.0,7.1,29.08696,1011.50836,1010.12085,24123.334,Chennai
2022-12-17,27.8,23.9,25.6875,40876.61,1.5000001,23.979893,46.44,10.0,0.0,6.6,27.882736,1010.9417,1009.5561,23556.666,Chennai
2022-12-18,28.35,23.45,25.900002,40873.37,0.1,21.407139,42.12,1.0,0.0,5.95,27.425478,1010.2917,1008.9077,24140.0,Chennai
2022-12-19,27.65,22.5,25.354166,40871.105,0.4,24.20314,46.44,2.0,0.0,5.0,27.528406,1009.94995,1008.56396,24140.0,Chennai
2022-12-20,28.2,23.35,25.410418,40869.816,0.7,23.598541,45.719997,3.0,0.0,6.65,27.584381,1010.02094,1008.6351,24140.0,Chennai
2022-12-21,27.9,23.35,25.629168,40869.516,0.0,23.990698,45.36,0.0,0.0,7.05,27.118635,1010.00836,1008.6236,24140.0,Chennai
2022-12-22,27.9,22.7,25.174997,40870.203,0.4,26.758923,50.76,3.0,0.0,6.65,26.553032,1009.92505,1008.53827,24140.0,Chennai
2022-12-23,28.2,23.2,25.379166,40871.89,4.1,27.811018,51.839996,14.0,0.0,5.9,27.213669,1010.2334,1008.8472,23375.0,Chennai
2022-12-24,26.95,24.1,25.114584,40874.574,13.1,18.998316,39.6,24.0,0.0,7.0,28.476603,1011.1416,1009.7532,18399.166,Chennai
